Feature,Duration,SHAP_value,Normalized_Importance,Sum_Normalized_Importance,Type
Out Board Sensor Temperature(Deg C),100,0.040698737,0.11112214024236047,0.9999999999999999,OBS_T
In Board Sensor Temperature(Deg C),100,0.13427337,0.3666144296309332,0.9999999999999999,OBS_T
Search Coil Magnetometer's Temperature(Deg C),100,0.036994573,0.10100844478570041,0.9999999999999999,OBS_T
Solar Array's Angle(Deg C),100,0.041290943,0.11273907489525564,0.9999999999999999,OBS_T
Electronic Box Temperature(DegC),120,0.072003014,0.131148455580383,0.9999999999999999,OBS_T
Solar Wind Analyser temperature(DegC),120,0.053107377,0.0967313739599172,0.9999999999999999,OBS_T
Out Board Sensor Temperature(Deg C),120,0.03945457,0.0718637406079711,0.9999999999999999,OBS_T
In Board Sensor Temperature(Deg C),120,0.30610433,0.5575476344083026,0.9999999999999999,OBS_T
Search Coil Magnetometer's Temperature(Deg C),120,0.07404416,0.13486626030330856,0.9999999999999999,OBS_T
Solar Array's Angle(Deg C),120,0.004305702,0.007842535140117415,0.9999999999999999,OBS_T
Electronic Box Temperature(DegC),140,0.12725922,0.22416776447701006,1.0000000000000002,OBS_T
Solar Wind Analyser temperature(DegC),140,0.049608648,0.08738588623195157,1.0000000000000002,OBS_T
Out Board Sensor Temperature(Deg C),140,0.040706724,0.0717051017463619,1.0000000000000002,OBS_T
In Board Sensor Temperature(Deg C),140,0.29462394,0.5189815715608561,1.0000000000000002,OBS_T
Search Coil Magnetometer's Temperature(Deg C),140,0.053869855,0.0948920240753533,1.0000000000000002,OBS_T
Solar Array's Angle(Deg C),140,0.0016279555,0.0028676519084672456,1.0000000000000002,OBS_T
Electronic Box Temperature(DegC),160,0.103744514,0.31490053861857886,0.9999999999999999,OBS_T
Solar Wind Analyser temperature(DegC),160,0.044096883,0.1338493157151467,0.9999999999999999,OBS_T
Out Board Sensor Temperature(Deg C),160,0.09313445,0.282695318896044,0.9999999999999999,OBS_T
In Board Sensor Temperature(Deg C),160,0.052352924,0.15890926016442203,0.9999999999999999,OBS_T
Search Coil Magnetometer's Temperature(Deg C),160,0.03125997,0.09488483786430014,0.9999999999999999,OBS_T
Solar Array's Angle(Deg C),160,0.004862947,0.014760728741508224,0.9999999999999999,OBS_T
Electronic Box Temperature(DegC),180,0.09868778,0.3475634654281948,0.9999999999999999,OBS_T
Solar Wind Analyser temperature(DegC),180,0.042984497,0.15138491044187885,0.9999999999999999,OBS_T
Out Board Sensor Temperature(Deg C),180,0.055434436,0.19523171643153261,0.9999999999999999,OBS_T
In Board Sensor Temperature(Deg C),180,0.04600741,0.16203115375556915,0.9999999999999999,OBS_T
Search Coil Magnetometer's Temperature(Deg C),180,0.03215873,0.11325819308702305,0.9999999999999999,OBS_T
Solar Array's Angle(Deg C),180,0.008668901,0.030530560855801428,0.9999999999999999,OBS_T
