Feature,Duration,SHAP_value,Normalized_Importance,Sum_Normalized_Importance,Type
Heater Dutycycle,110,0.10893131,0.10893131163396969,1.0,IBS_N
Search Coil Magnetometer's Temperature,110,0.17613463,0.17613463264201948,1.0,IBS_N
Solar Array's Angle,110,0.09999134,0.09999134149987013,1.0,IBS_N
High Gain Antenna Azimuth,110,0.16083218,0.16083218241248273,1.0,IBS_N
High Gain Antenna elevation,110,0.05837515,0.058375150875627266,1.0,IBS_N
Electronic Box Temperature,120,0.11725775,0.11725775304870158,1.0,IBS_N
Solar Wind Analyser temperature,120,0.039404903,0.0394049040245275,1.0,IBS_N
Out Board Sensor Temperature,120,0.04253055,0.04253055110579433,1.0,IBS_N
In Board Sensor Temperature,120,0.08119323,0.08119323211102404,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,120,0.16834988,0.168349884377097,1.0,IBS_N
Heater Dutycycle,120,0.101443015,0.10144301763751847,1.0,IBS_N
Search Coil Magnetometer's Temperature,120,0.2249133,0.22491330584774596,1.0,IBS_N
Solar Array's Angle,120,0.06816863,0.06816863177238443,1.0,IBS_N
High Gain Antenna Azimuth,120,0.063897446,0.06389744766133364,1.0,IBS_N
High Gain Antenna elevation,120,0.09284127,0.09284127241387309,1.0,IBS_N
Radial Distance from Sun,130,0.054770123,0.054770123438160984,1.0,IBS_N
Electronic Box Temperature,130,0.17187443,0.17187443137499545,1.0,IBS_N
Solar Wind Analyser temperature,130,0.05341223,0.05341223042729784,1.0,IBS_N
In Board Sensor Temperature,130,0.055818815,0.055818815446550527,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,130,0.1779224,0.17792240142337923,1.0,IBS_N
Heater Dutycycle,130,0.044444196,0.04444419635555357,1.0,IBS_N
Search Coil Magnetometer's Temperature,130,0.22391143,0.22391143179129144,1.0,IBS_N
Solar Array's Angle,130,0.026553582,0.026553582212428657,1.0,IBS_N
High Gain Antenna Azimuth,130,0.090042286,0.09004228672033829,1.0,IBS_N
High Gain Antenna elevation,130,0.1012505,0.101250500810004,1.0,IBS_N
Radial Distance from Sun,140,0.057691183,0.05769118501919147,0.9999999999999999,IBS_N
Electronic Box Temperature,140,0.15498844,0.15498844542459558,0.9999999999999999,IBS_N
Solar Wind Analyser temperature,140,0.06502592,0.06502592227590727,0.9999999999999999,IBS_N
In Board Sensor Temperature,140,0.06412191,0.06412191224426693,0.9999999999999999,IBS_N
Out Board Sensor minus In Board Sensor Temp.,140,0.16004686,0.1600468656016403,0.9999999999999999,IBS_N
Heater Dutycycle,140,0.06367072,0.06367072222847527,0.9999999999999999,IBS_N
Search Coil Magnetometer's Temperature,140,0.17760973,0.17760973621634074,0.9999999999999999,IBS_N
Solar Array's Angle,140,0.039958097,0.03995809839853344,0.9999999999999999,IBS_N
High Gain Antenna Azimuth,140,0.09943461,0.09943461348021147,0.9999999999999999,IBS_N
High Gain Antenna elevation,140,0.117452495,0.11745249911083747,0.9999999999999999,IBS_N
Radial Distance from Sun,150,0.06437584,0.06437583961374496,1.0,IBS_N
Electronic Box Temperature,150,0.13035119,0.13035118921789288,1.0,IBS_N
Solar Wind Analyser temperature,150,0.03979872,0.03979871976120768,1.0,IBS_N
Out Board Sensor Temperature,150,0.09168804,0.09168803944987176,1.0,IBS_N
In Board Sensor Temperature,150,0.03696661,0.036966609778200335,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,150,0.17620404,0.17620403894277575,1.0,IBS_N
Heater Dutycycle,150,0.0293344,0.0293343998239936,1.0,IBS_N
Search Coil Magnetometer's Temperature,150,0.24129063,0.24129062855225622,1.0,IBS_N
High Gain Antenna Azimuth,150,0.07135474,0.07135473957187156,1.0,IBS_N
High Gain Antenna elevation,150,0.118635796,0.11863579528818523,1.0,IBS_N
Radial Distance from Sun,160,0.059963454,0.059963452500913686,1.0,IBS_N
Electronic Box Temperature,160,0.10816375,0.10816374729590632,1.0,IBS_N
Solar Wind Analyser temperature,160,0.035813764,0.035813763104655914,1.0,IBS_N
Out Board Sensor Temperature,160,0.12730847,0.12730846681728833,1.0,IBS_N
In Board Sensor Temperature,160,0.07545894,0.07545893811352654,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,160,0.10592687,0.10592686735182831,1.0,IBS_N
Heater Dutycycle,160,0.033436686,0.033436685164082866,1.0,IBS_N
Search Coil Magnetometer's Temperature,160,0.33313498,0.3331349716716257,1.0,IBS_N
Solar Array's Angle,160,0.005731391,0.005731390856715228,1.0,IBS_N
High Gain Antenna Azimuth,160,0.11506172,0.11506171712345707,1.0,IBS_N
Radial Distance from Sun,170,0.07085744,0.07085743946856919,0.9999999999999999,IBS_N
Electronic Box Temperature,170,0.09333729,0.09333728929997032,0.9999999999999999,IBS_N
Out Board Sensor Temperature,170,0.1959381,0.19593809853046423,0.9999999999999999,IBS_N
In Board Sensor Temperature,170,0.06508583,0.06508582951185626,0.9999999999999999,IBS_N
Out Board Sensor minus In Board Sensor Temp.,170,0.15659021,0.15659020882557342,0.9999999999999999,IBS_N
Heater Dutycycle,170,0.037795246,0.03779524571653565,0.9999999999999999,IBS_N
Search Coil Magnetometer's Temperature,170,0.24946725,0.2494672481289956,0.9999999999999999,IBS_N
Solar Array's Angle,170,0.0074592065,0.00745920644405595,0.9999999999999999,IBS_N
High Gain Antenna Azimuth,170,0.050222155,0.05022215462333383,0.9999999999999999,IBS_N
High Gain Antenna elevation,170,0.07324728,0.0732472794506454,0.9999999999999999,IBS_N
Radial Distance from Sun,180,0.22451147,0.22451148728738451,1.0,IBS_N
Electronic Box Temperature,180,0.054399665,0.05439966918877453,1.0,IBS_N
Solar Wind Analyser temperature,180,0.050871685,0.05087168891712005,1.0,IBS_N
Out Board Sensor Temperature,180,0.06877816,0.06877816529591874,1.0,IBS_N
In Board Sensor Temperature,180,0.08327686,0.08327686641231871,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,180,0.105321094,0.10532110210972487,1.0,IBS_N
Search Coil Magnetometer's Temperature,180,0.2647334,0.2647334203844734,1.0,IBS_N
Solar Array's Angle,180,0.018185478,0.018185479400281916,1.0,IBS_N
High Gain Antenna Azimuth,180,0.053996947,0.05399695115776525,1.0,IBS_N
High Gain Antenna elevation,180,0.075925164,0.07592516984623808,1.0,IBS_N
Radial Distance from Sun,190,0.25552377,0.25552377511047547,0.9999999999999999,IBS_N
Electronic Box Temperature,190,0.06977033,0.06977033139540663,0.9999999999999999,IBS_N
Solar Wind Analyser temperature,190,0.05567252,0.05567252111345042,0.9999999999999999,IBS_N
Out Board Sensor Temperature,190,0.07423752,0.07423752148475042,0.9999999999999999,IBS_N
In Board Sensor Temperature,190,0.06520507,0.06520507130410143,0.9999999999999999,IBS_N
Out Board Sensor minus In Board Sensor Temp.,190,0.11674526,0.11674526233490523,0.9999999999999999,IBS_N
Heater Dutycycle,190,0.020169014,0.020169014403380283,0.9999999999999999,IBS_N
Search Coil Magnetometer's Temperature,190,0.17261389,0.17261389345227784,0.9999999999999999,IBS_N
High Gain Antenna Azimuth,190,0.031687576,0.03168757663375153,0.9999999999999999,IBS_N
High Gain Antenna elevation,190,0.13837503,0.13837503276750066,0.9999999999999999,IBS_N
Radial Distance from Sun,200,0.27597362,0.27597360978897645,1.0,IBS_N
Electronic Box Temperature,200,0.07248973,0.0724897273178801,1.0,IBS_N
Solar Wind Analyser temperature,200,0.067009754,0.0670097515206392,1.0,IBS_N
Out Board Sensor Temperature,200,0.06708955,0.06708954751768674,1.0,IBS_N
In Board Sensor Temperature,200,0.14515103,0.1451510246294121,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,200,0.060963333,0.06096333074435677,1.0,IBS_N
Heater Dutycycle,200,0.06534511,0.06534510758223103,1.0,IBS_N
Search Coil Magnetometer's Temperature,200,0.097922005,0.09792200137688596,1.0,IBS_N
High Gain Antenna Azimuth,200,0.04487537,0.04487536833961137,1.0,IBS_N
High Gain Antenna elevation,200,0.103180535,0.10318053118232036,1.0,IBS_N
Radial Distance from Sun,210,0.2840547,0.2840547099419149,1.0000000000000002,IBS_N
Electronic Box Temperature,210,0.07713697,0.07713697269979405,1.0000000000000002,IBS_N
Out Board Sensor Temperature,210,0.078331,0.07833100274158511,1.0000000000000002,IBS_N
In Board Sensor Temperature,210,0.11860574,0.11860574415120106,1.0000000000000002,IBS_N
Out Board Sensor minus In Board Sensor Temp.,210,0.072362795,0.07236279753269792,1.0000000000000002,IBS_N
Heater Dutycycle,210,0.049440894,0.04944089573043135,1.0000000000000002,IBS_N
Search Coil Magnetometer's Temperature,210,0.13903208,0.13903208486612298,1.0000000000000002,IBS_N
Solar Array's Angle,210,0.025856126,0.025856126904964444,1.0000000000000002,IBS_N
High Gain Antenna Azimuth,210,0.04346842,0.04346842152139476,1.0000000000000002,IBS_N
High Gain Antenna elevation,210,0.11171124,0.11171124390989355,1.0000000000000002,IBS_N
Radial Distance from Sun,220,0.29683098,0.29683096219014227,1.0,IBS_N
Electronic Box Temperature,220,0.102321126,0.10232111986073279,1.0,IBS_N
Solar Wind Analyser temperature,220,0.07244625,0.07244624565322526,1.0,IBS_N
Out Board Sensor Temperature,220,0.072468445,0.07246844065189356,1.0,IBS_N
In Board Sensor Temperature,220,0.09032118,0.09032117458072952,1.0,IBS_N
Out Board Sensor minus In Board Sensor Temp.,220,0.071672276,0.07167227169966368,1.0,IBS_N
Heater Dutycycle,220,0.052194417,0.05219441386833516,1.0,IBS_N
Search Coil Magnetometer's Temperature,220,0.14112212,0.1411221115326733,1.0,IBS_N
Solar Array's Angle,220,0.033356156,0.033356153998630754,1.0,IBS_N
High Gain Antenna Azimuth,220,0.06726711,0.06726710596397364,1.0,IBS_N
Radial Distance from Sun,230,0.17144358,0.17144356971338584,1.0000000000000002,IBS_N
Electronic Box Temperature,230,0.1375928,0.1375927917444325,1.0000000000000002,IBS_N
Solar Wind Analyser temperature,230,0.084096864,0.08409685895418847,1.0000000000000002,IBS_N
Out Board Sensor Temperature,230,0.07819549,0.0781954853082709,1.0000000000000002,IBS_N
In Board Sensor Temperature,230,0.077505566,0.07750556134966632,1.0000000000000002,IBS_N
Out Board Sensor minus In Board Sensor Temp.,230,0.113007635,0.11300762821954231,1.0000000000000002,IBS_N
Search Coil Magnetometer's Temperature,230,0.16773055,0.16773053993616763,1.0000000000000002,IBS_N
Solar Array's Angle,230,0.059248216,0.05924821244510726,1.0000000000000002,IBS_N
High Gain Antenna Azimuth,230,0.061746016,0.06174601229523927,1.0000000000000002,IBS_N
High Gain Antenna elevation,230,0.049433343,0.0494333400339996,1.0000000000000002,IBS_N
Radial Distance from Sun,240,0.12515058,0.12515056898674995,1.0,IBS_N
Electronic Box Temperature,240,0.12849063,0.12849061869282555,1.0,IBS_N
Solar Wind Analyser temperature,240,0.102980874,0.1029808649376839,1.0,IBS_N
Out Board Sensor Temperature,240,0.072648585,0.07264857860692508,1.0,IBS_N
In Board Sensor Temperature,240,0.08463902,0.0846390125517669,1.0,IBS_N
Heater Dutycycle,240,0.07285884,0.07285883358842264,1.0,IBS_N
Search Coil Magnetometer's Temperature,240,0.2788809,0.27888087545848295,1.0,IBS_N
Solar Array's Angle,240,0.030453159,0.030453156320122247,1.0,IBS_N
High Gain Antenna Azimuth,240,0.07107365,0.07107364374551936,1.0,IBS_N
High Gain Antenna elevation,240,0.03282385,0.03282384711150146,1.0,IBS_N
Radial Distance from Sun,10,0.06876179,0.0687617864243871,1.0,IBS_R
Electronic Box Temperature,10,0.3564551,0.35645508146433574,1.0,IBS_R
Out Board Sensor Temperature,10,0.03829458,0.03829457800868194,1.0,IBS_R
In Board Sensor Temperature,10,0.059448387,0.05944838390868403,1.0,IBS_R
Out Board Sensor minus In Board Sensor Temp.,10,0.06041714,0.06041713685830888,1.0,IBS_R
Heater Dutycycle,10,0.048347585,0.0483475824859257,1.0,IBS_R
Search Coil Magnetometer's Temperature,10,0.06391879,0.0639187866762231,1.0,IBS_R
Solar Array's Angle,10,0.04991871,0.04991870740422721,1.0,IBS_R
High Gain Antenna Azimuth,10,0.12879157,0.1287915633028387,1.0,IBS_R
High Gain Antenna elevation,10,0.1256464,0.1256463934663875,1.0,IBS_R
Radial Distance from Sun,20,0.03467401,0.034674008682387666,1.0,IBS_R
Electronic Box Temperature,20,0.14936393,0.14936392432417087,1.0,IBS_R
Solar Wind Analyser temperature,20,0.059946876,0.0599468737220188,1.0,IBS_R
Out Board Sensor Temperature,20,0.075784944,0.07578494112017224,1.0,IBS_R
In Board Sensor Temperature,20,0.055053636,0.05505363390796191,1.0,IBS_R
Out Board Sensor minus In Board Sensor Temp.,20,0.0502526,0.05025259809040127,1.0,IBS_R
Heater Dutycycle,20,0.0473738,0.04737379819979567,1.0,IBS_R
Search Coil Magnetometer's Temperature,20,0.15294199,0.1529419841882046,1.0,IBS_R
High Gain Antenna Azimuth,20,0.062139302,0.06213929963870661,1.0,IBS_R
High Gain Antenna elevation,20,0.31246895,0.3124689381261804,1.0,IBS_R
Radial Distance from Sun,30,0.08269611,0.08269611865001403,1.0,IBS_R
Electronic Box Temperature,30,0.2321753,0.23217532428553894,1.0,IBS_R
Out Board Sensor Temperature,30,0.050504126,0.050504131282732144,1.0,IBS_R
In Board Sensor Temperature,30,0.073999055,0.07399906274030196,1.0,IBS_R
Out Board Sensor minus In Board Sensor Temp.,30,0.067935675,0.06793568210607236,1.0,IBS_R
Heater Dutycycle,30,0.104446955,0.10444696592515264,1.0,IBS_R
Search Coil Magnetometer's Temperature,30,0.05301192,0.05301192554504741,1.0,IBS_R
Solar Array's Angle,30,0.0024066744,0.0024066746517381688,1.0,IBS_R
High Gain Antenna Azimuth,30,0.11373176,0.11373177189634336,1.0,IBS_R
High Gain Antenna elevation,30,0.21909232,0.2190923429170591,1.0,IBS_R
Radial Distance from Sun,40,0.0779518,0.0779518000779518,1.0,IBS_R
Electronic Box Temperature,40,0.14996764,0.14996764014996766,1.0,IBS_R
Solar Wind Analyser temperature,40,0.042788554,0.04278855404278855,1.0,IBS_R
Out Board Sensor Temperature,40,0.053307727,0.053307727053307725,1.0,IBS_R
In Board Sensor Temperature,40,0.055113092,0.05511309205511309,1.0,IBS_R
Out Board Sensor minus In Board Sensor Temp.,40,0.102893405,0.1028934051028934,1.0,IBS_R
Heater Dutycycle,40,0.15240745,0.15240745015240745,1.0,IBS_R
Search Coil Magnetometer's Temperature,40,0.060049087,0.060049087060049085,1.0,IBS_R
High Gain Antenna Azimuth,40,0.122730024,0.12273002412273001,1.0,IBS_R
High Gain Antenna elevation,40,0.18279122,0.18279122018279123,1.0,IBS_R
Radial Distance from Sun,50,0.10940545,0.1094054556890837,1.0000000000000002,IBS_R
Electronic Box Temperature,50,0.13036032,0.13036032677873702,1.0000000000000002,IBS_R
Solar Wind Analyser temperature,50,0.12941867,0.12941867672977123,1.0000000000000002,IBS_R
Out Board Sensor Temperature,50,0.07473829,0.07473829388639129,1.0000000000000002,IBS_R
In Board Sensor Temperature,50,0.05744353,0.05744353298706372,1.0000000000000002,IBS_R
Heater Dutycycle,50,0.081789814,0.08178981825307056,1.0000000000000002,IBS_R
Search Coil Magnetometer's Temperature,50,0.0684016,0.06840160355688339,1.0000000000000002,IBS_R
Solar Array's Angle,50,0.025454914,0.025454915323655597,1.0000000000000002,IBS_R
High Gain Antenna Azimuth,50,0.14251858,0.14251858741096657,1.0000000000000002,IBS_R
High Gain Antenna elevation,50,0.18046878,0.18046878938437705,1.0000000000000002,IBS_R
Radial Distance from Sun,60,0.08917385,0.08917384545213389,1.0,IBS_R
Electronic Box Temperature,60,0.100088395,0.10008838989549211,1.0,IBS_R
Solar Wind Analyser temperature,60,0.15351273,0.15351272217085116,1.0,IBS_R
Out Board Sensor Temperature,60,0.07618155,0.07618154611474115,1.0,IBS_R
In Board Sensor Temperature,60,0.038780864,0.03878086202217604,1.0,IBS_R
Heater Dutycycle,60,0.09359513,0.09359512522664862,1.0,IBS_R
Search Coil Magnetometer's Temperature,60,0.08972815,0.08972814542386459,1.0,IBS_R
Solar Array's Angle,60,0.028143572,0.0281435705646779,1.0,IBS_R
High Gain Antenna Azimuth,60,0.10328235,0.10328234473260041,1.0,IBS_R
High Gain Antenna elevation,60,0.22751346,0.22751344839681414,1.0,IBS_R
Radial Distance from Sun,70,0.1100461,0.1100461002200922,1.0,IBS_R
Electronic Box Temperature,70,0.16375752,0.16375752032751503,1.0,IBS_R
Solar Wind Analyser temperature,70,0.090119526,0.09011952618023907,1.0,IBS_R
Out Board Sensor Temperature,70,0.049200658,0.04920065809840132,1.0,IBS_R
In Board Sensor Temperature,70,0.0746674,0.0746674001493348,1.0,IBS_R
Heater Dutycycle,70,0.04320384,0.04320384008640768,1.0,IBS_R
Search Coil Magnetometer's Temperature,70,0.070566736,0.07056673614113348,1.0,IBS_R
Solar Array's Angle,70,0.037675068,0.037675068075350135,1.0,IBS_R
High Gain Antenna Azimuth,70,0.24441467,0.24441467048882937,1.0,IBS_R
